betId,marketId,matchName,playerName,side,odds,stake,liability,action,reason,placedAt,settledAt,pnl,dryRun,estimatedWinPnL,estimatedLossPnL
DRY-1779020277128-9689,1.258269682,Rinky Hijikata v Henri Squire,Rinky Hijikata,BACK,2.04,2,2,DRY_WIN,Match finished — won,2026-05-17T12:17:57.128Z,2026-05-17T12:35:12.222Z,2.08,true,2.08,-2
DRY-1779020277207-2624,1.258269682,Rinky Hijikata v Henri Squire,Rinky Hijikata,BACK,2.04,2,2,DRY_WIN,Match finished — won,2026-05-17T12:17:57.208Z,2026-05-17T12:35:12.223Z,2.08,true,2.08,-2
DRY-1779021312224-3751,1.258265567,Sara Bejlek v Emma Navarro,Sara Bejlek,BACK,4.5,2,2,BET_PLACED,"Strat9: set 1 complete 1-6 (fav @ 1.67 pre-match), back playerA @ 4.5",2026-05-17T12:35:12.225Z,,,true,7,-2
DRY-1779021312224-3751,1.258265567,Sara Bejlek v Emma Navarro,Sara Bejlek,BACK,4.5,2,2,DRY_LOSS,Match finished — lost,2026-05-17T12:35:12.225Z,2026-05-17T12:50:12.341Z,-2,true,7,-2
DRY-1779024227539-5804,1.258269359,Diego Dedura-Palomero v Frances Tiafoe,Diego Dedura-Palomero,BACK,6,2,2,BET_PLACED,"Strat9: set 1 complete 4-6 (fav @ 3.20 pre-match), back playerA @ 6",2026-05-17T13:23:47.539Z,,,true,10,-2
DRY-1779024227539-5804,1.258269359,Diego Dedura-Palomero v Frances Tiafoe,Diego Dedura-Palomero,BACK,6,2,2,DRY_LOSS,Match finished — lost,2026-05-17T13:23:47.539Z,2026-05-17T13:29:12.562Z,-2,true,10,-2
DRY-1779028082913-2548,1.258278199,Aleksandar Kovacevic v Arthur Gea,Aleksandar Kovacevic,BACK,4.6,2,2,BET_PLACED,"Strat9: set 1 complete 5-7 (fav @ 2.64 pre-match), back playerA @ 4.6",2026-05-17T14:28:02.914Z,,,true,7.2,-2
DRY-1779030843173-3002,1.258278199,Aleksandar Kovacevic v Arthur Gea,Aleksandar Kovacevic,BACK,2.12,2,2,BET_PLACED,"Strat7: set 2 complete 6-4 (fav @ 1.49 pre-match), back playerA @ 2.12",2026-05-17T15:14:03.173Z,,,true,2.24,-2
DRY-1779028082913-2548,1.258278199,Aleksandar Kovacevic v Arthur Gea,Aleksandar Kovacevic,BACK,4.6,2,2,DRY_LOSS,Match finished — lost,2026-05-17T14:28:02.914Z,2026-05-17T16:03:38.436Z,-2,true,7.2,-2
DRY-1779030843173-3002,1.258278199,Aleksandar Kovacevic v Arthur Gea,Aleksandar Kovacevic,BACK,2.12,2,2,DRY_LOSS,Match finished — lost,2026-05-17T15:14:03.173Z,2026-05-17T16:03:38.437Z,-2,true,2.24,-2
DRY-1779185390406-5255,1.258334017,Shuai Zhang v Cristina Bucsa,Shuai Zhang,BACK,2.46,2,2,BET_PLACED,"Strat7: set 2 complete 7-6 (fav @ 1.56 pre-match), back playerA @ 2.46",2026-05-19T10:09:50.406Z,,,true,2.92,-2
DRY-1779185390406-5255,1.258334017,Shuai Zhang v Cristina Bucsa,Shuai Zhang,BACK,2.46,2,2,DRY_WIN,Match finished — won,2026-05-19T10:09:50.406Z,2026-05-19T11:04:01.072Z,2.92,true,2.92,-2
DRY-1779189826347-2092,1.258306255,Jaime Faria v Grigor Dimitrov,Jaime Faria,BACK,4.5,2,2,BET_PLACED,"Strat9: set 1 complete 3-6 (fav @ 1.83 pre-match), back playerA @ 4.5",2026-05-19T11:23:46.347Z,,,true,7,-2
DRY-1779189826347-2092,1.258306255,Jaime Faria v Grigor Dimitrov,Jaime Faria,BACK,4.5,2,2,DRY_LOSS,Match finished — lost,2026-05-19T11:23:46.347Z,2026-05-19T11:45:26.708Z,-2,true,7,-2
DRY-1779192016785-1927,1.258269689,Luciano Darderi v Roman Andres Burruchaga,Roman Andres Burruchaga,BACK,5.3,2,2,BET_PLACED,"Strat9_P2: set 1 complete 6-3 (fav @ 2.52 pre-match), back playerB @ 5.3",2026-05-19T12:00:16.785Z,,,true,8.6,-2
DRY-1779192324574-522,1.258300059,Ann Li v Ekaterina Alexandrova,Ekaterina Alexandrova,BACK,1.29,2,2,BET_PLACED,"Strat10_P2: set 1 complete 4-6 (fav @ 1.95 pre-match), back playerB @ 1.65",2026-05-19T12:05:24.575Z,,,true,0.58,-2
DRY-1779192339574-2793,1.258300059,Ann Li v Ekaterina Alexandrova,Ekaterina Alexandrova,LAY,1.29,2,0.58,BET_PLACED,"Strat3h: set 1 complete 4-6 (fav @ 1.95 pre-match), lay playerB @ 1.29",2026-05-19T12:05:39.575Z,,,true,2,-0.58
DRY-1779192339616-5776,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,4.3,2,2,BET_PLACED,"Strat9_P1: set 1 complete 4-6 (fav @ 1.95 pre-match), back playerA @ 4.3",2026-05-19T12:05:39.616Z,,,true,6.6,-2
DRY-1779192873956-7079,1.258306255,Jaime Faria v Grigor Dimitrov,Jaime Faria,BACK,1.88,2,2,BET_PLACED,"Strat7_P1: set 2 complete 7-5 (fav @ 2.10 pre-match), back playerA @ 1.88",2026-05-19T12:14:33.957Z,,,true,1.76,-2
DRY-1779192878958-5050,1.258306255,Jaime Faria v Grigor Dimitrov,Jaime Faria,BACK,1.88,2,2,BET_PLACED,"Strat12_P1: set 2 complete 7-5 (fav @ 2.10 pre-match), back playerA @ 1.88",2026-05-19T12:14:38.958Z,,,true,1.76,-2
DRY-1779192339574-2793,1.258300059,Ann Li v Ekaterina Alexandrova,Ekaterina Alexandrova,LAY,1.29,2,0.58,TRADE_OUT,Set 2 result hedge,2026-05-19T12:05:39.575Z,2026-05-19T12:50:49.584Z,0.93,true,2,-0.58
DRY-1779195049718-4238,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-4 (fav @ 1.98 pre-match), back playerA @ 1.71",2026-05-19T12:50:49.719Z,,,true,1.42,-2
DRY-1779195054583-1632,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,BET_PLACED,"Strat11_P1: set 2 complete 6-4 (fav @ 1.98 pre-match), back playerA @ 1.71",2026-05-19T12:50:54.583Z,,,true,1.42,-2
DRY-1779195059584-7212,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,BET_PLACED,"Strat12_P1: set 2 complete 6-4 (fav @ 1.98 pre-match), back playerA @ 1.71",2026-05-19T12:50:59.584Z,,,true,1.42,-2
DRY-1779192016785-1927,1.258269689,Luciano Darderi v Roman Andres Burruchaga,Roman Andres Burruchaga,BACK,5.3,2,2,DRY_LOSS,Match finished — lost,2026-05-19T12:00:16.785Z,2026-05-19T13:02:09.668Z,-2,true,8.6,-2
DRY-1779192324574-522,1.258300059,Ann Li v Ekaterina Alexandrova,Ekaterina Alexandrova,BACK,1.29,2,2,DRY_LOSS,Match finished — lost,2026-05-19T12:05:24.575Z,2026-05-19T13:12:45.018Z,-2,true,0.58,-2
DRY-1779192339616-5776,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,4.3,2,2,DRY_WIN,Match finished — won,2026-05-19T12:05:39.616Z,2026-05-19T13:12:45.019Z,6.6,true,6.6,-2
DRY-1779195049718-4238,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,DRY_WIN,Match finished — won,2026-05-19T12:50:49.719Z,2026-05-19T13:12:45.019Z,1.42,true,1.42,-2
DRY-1779195054583-1632,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,DRY_WIN,Match finished — won,2026-05-19T12:50:54.583Z,2026-05-19T13:12:45.020Z,1.42,true,1.42,-2
DRY-1779195059584-7212,1.258300059,Ann Li v Ekaterina Alexandrova,Ann Li,BACK,1.71,2,2,DRY_WIN,Match finished — won,2026-05-19T12:50:59.584Z,2026-05-19T13:12:45.020Z,1.42,true,1.42,-2
DRY-1779200045496-1154,1.258356684,Hugo Gaston v Karen Khachanov,Hugo Gaston,BACK,2.08,2,2,BET_PLACED,"Strat8_P1: set 1 complete 6-3 (fav @ 1.28 pre-match), back playerA @ 2.08",2026-05-19T14:14:05.497Z,,,true,2.16,-2
DRY-1779200050498-8386,1.258356684,Hugo Gaston v Karen Khachanov,Hugo Gaston,BACK,2.08,2,2,BET_PLACED,"Strat10_P1: set 1 complete 6-3 (fav @ 1.28 pre-match), back playerA @ 2.08",2026-05-19T14:14:10.498Z,,,true,2.16,-2
DRY-1779200110502-7708,1.258306936,Kaja Juvan v Anna Siskova,Anna Siskova,BACK,5,2,2,BET_PLACED,"Strat9_P2: set 1 complete 7-5 (fav @ 3.05 pre-match), back playerB @ 5",2026-05-19T14:15:10.502Z,,,true,8,-2
DRY-1779202146520-4598,1.258356684,Hugo Gaston v Karen Khachanov,Karen Khachanov,BACK,1.33,2,2,BET_PLACED,"Strat12_P2: set 2 complete 3-6 (fav @ 3.95 pre-match), back playerB @ 1.33",2026-05-19T14:49:06.520Z,,,true,0.66,-2
DRY-1779202776561-7934,1.258356684,Hugo Gaston v Karen Khachanov,Karen Khachanov,BACK,1.53,2,2,BET_PLACED,"Strat7_P2: set 2 complete 3-6 (fav @ 3.95 pre-match), back playerB @ 1.53",2026-05-19T14:59:36.561Z,,,true,1.06,-2
DRY-1779202781558-6433,1.258356684,Hugo Gaston v Karen Khachanov,Karen Khachanov,BACK,1.53,2,2,BET_PLACED,"Strat11_P2: set 2 complete 3-6 (fav @ 3.95 pre-match), back playerB @ 1.53",2026-05-19T14:59:41.559Z,,,true,1.06,-2
DRY-1779202806560-669,1.258306936,Kaja Juvan v Anna Siskova,Anna Siskova,BACK,2.18,2,2,BET_PLACED,"Strat7_P2: set 2 complete 4-6 (fav @ 1.47 pre-match), back playerB @ 2.18",2026-05-19T15:00:06.561Z,,,true,2.36,-2
DRY-1779204879491-9109,1.258336422,Magdalena Frech v Leylah Fernandez,Magdalena Frech,BACK,2.28,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-3 (fav @ 1.36 pre-match), back playerA @ 2.28",2026-05-19T15:34:39.492Z,,,true,2.56,-2
DRY-1779200110502-7708,1.258306936,Kaja Juvan v Anna Siskova,Anna Siskova,BACK,5,2,2,DRY_LOSS,Match finished — lost,2026-05-19T14:15:10.502Z,2026-05-19T15:41:19.530Z,-2,true,8,-2
DRY-1779202806560-669,1.258306936,Kaja Juvan v Anna Siskova,Anna Siskova,BACK,2.18,2,2,DRY_LOSS,Match finished — lost,2026-05-19T15:00:06.561Z,2026-05-19T15:41:19.531Z,-2,true,2.36,-2
DRY-1779204879491-9109,1.258336422,Magdalena Frech v Leylah Fernandez,Magdalena Frech,BACK,2.28,2,2,DRY_LOSS,Match finished — lost,2026-05-19T15:34:39.492Z,2026-05-19T16:08:19.722Z,-2,true,2.56,-2
DRY-1779210373551-7558,1.258357332,Daniel Altmaier v Ben Shelton,Daniel Altmaier,BACK,6,2,2,BET_PLACED,"Strat9_P1: set 1 complete 4-6 (fav @ 2.62 pre-match), back playerA @ 6",2026-05-19T17:06:13.551Z,,,true,10,-2
DRY-1779211528906-1715,1.258305438,Linda Fruhvirtova v Lucie Havlickova,Lucie Havlickova,BACK,1.93,2,2,BET_PLACED,"Strat7_P2: set 2 complete 6-7 (fav @ 2.24 pre-match), back playerB @ 2.02",2026-05-19T17:25:28.907Z,,,true,1.86,-2
DRY-1779211533906-4393,1.258305438,Linda Fruhvirtova v Lucie Havlickova,Lucie Havlickova,BACK,1.93,2,2,BET_PLACED,"Strat11_P2: set 2 complete 6-7 (fav @ 2.24 pre-match), back playerB @ 2.02",2026-05-19T17:25:33.906Z,,,true,1.86,-2
DRY-1779210373551-7558,1.258357332,Daniel Altmaier v Ben Shelton,Daniel Altmaier,BACK,6,2,2,DRY_LOSS,Match finished — lost,2026-05-19T17:06:13.551Z,2026-05-19T17:49:24.156Z,-2,true,10,-2
DRY-1779211528906-1715,1.258305438,Linda Fruhvirtova v Lucie Havlickova,Lucie Havlickova,BACK,1.93,2,2,DRY_LOSS,Match finished — lost,2026-05-19T17:25:28.907Z,2026-05-19T18:08:55.090Z,-2,true,1.86,-2
DRY-1779211533906-4393,1.258305438,Linda Fruhvirtova v Lucie Havlickova,Lucie Havlickova,BACK,1.93,2,2,DRY_LOSS,Match finished — lost,2026-05-19T17:25:33.906Z,2026-05-19T18:08:55.091Z,-2,true,1.86,-2
DRY-1779214390118-547,1.258357332,Daniel Altmaier v Ben Shelton,Daniel Altmaier,BACK,3,2,2,BET_PLACED,"Strat7_P1: set 2 complete 7-6 (fav @ 1.59 pre-match), back playerA @ 3",2026-05-19T18:13:10.119Z,,,true,4,-2
DRY-1779216301620-6652,1.258350731,Tommy Paul v Tomas Martin Etcheverry,Tommy Paul,BACK,1.69,2,2,BET_PLACED,"Strat7_P1: set 2 complete 7-6 (fav @ 2.66 pre-match), back playerA @ 1.79",2026-05-19T18:45:01.621Z,,,true,1.38,-2
DRY-1779216306615-1920,1.258350731,Tommy Paul v Tomas Martin Etcheverry,Tommy Paul,BACK,1.69,2,2,BET_PLACED,"Strat12_P1: set 2 complete 7-6 (fav @ 2.66 pre-match), back playerA @ 1.79",2026-05-19T18:45:06.616Z,,,true,1.38,-2
DRY-1779214390118-547,1.258357332,Daniel Altmaier v Ben Shelton,Daniel Altmaier,BACK,3,2,2,DRY_WIN,Match finished — won,2026-05-19T18:13:10.119Z,2026-05-19T19:19:18.007Z,4,true,4,-2
DRY-1779218408133-3431,1.258386054,Laslo Djere v James Duckworth,James Duckworth,BACK,2.32,2,2,BET_PLACED,"Strat7_P2: set 2 complete 3-6 (fav @ 1.11 pre-match), back playerB @ 2.32",2026-05-19T19:20:08.134Z,,,true,2.64,-2
DRY-1779218408133-3431,1.258386054,Laslo Djere v James Duckworth,James Duckworth,BACK,2.32,2,2,DRY_LOSS,Match finished — lost,2026-05-19T19:20:08.134Z,2026-05-19T19:50:59.392Z,-2,true,2.64,-2
DRY-1779262392594-7678,1.258383941,Hamish Stewart v Kriish Tyagi,Hamish Stewart,BACK,1.91,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-4 (fav @ 2.60 pre-match), back playerA @ 1.91",2026-05-20T07:33:12.595Z,,,true,1.82,-2
DRY-1779262392594-7678,1.258383941,Hamish Stewart v Kriish Tyagi,Hamish Stewart,BACK,1.91,2,2,DRY_WIN,Match finished — won,2026-05-20T07:33:12.595Z,2026-05-20T08:06:24.342Z,1.82,true,1.82,-2
DRY-1779269987042-832,1.258351940,Stefanos Tsitsipas v Learner Tien,Stefanos Tsitsipas,BACK,3.3,2,2,BET_PLACED,"Strat9_P1: set 1 complete 6-7 (fav @ 1.69 pre-match), back playerA @ 3.3",2026-05-20T09:39:47.043Z,,,true,4.6,-2
DRY-1779269987042-832,1.258351940,Stefanos Tsitsipas v Learner Tien,Stefanos Tsitsipas,BACK,3.3,2,2,DRY_LOSS,Match finished — lost,2026-05-20T09:39:47.043Z,2026-05-20T10:27:51.518Z,-2,true,4.6,-2
DRY-1779274424661-2690,1.258347581,Irinia-Camelia Begu v Suzan Lamens,Irinia-Camelia Begu,BACK,2.32,2,2,BET_PLACED,"Strat7_P1: set 2 complete 7-6 (fav @ 1.76 pre-match), back playerA @ 2.32",2026-05-20T10:53:44.661Z,,,true,2.64,-2
DRY-1779274424661-2690,1.258347581,Irinia-Camelia Begu v Suzan Lamens,Irinia-Camelia Begu,BACK,2.32,2,2,DRY_LOSS,Match finished — lost,2026-05-20T10:53:44.661Z,2026-05-20T11:20:24.803Z,-2,true,2.64,-2
DRY-1779276808248-9108,1.258380888,Taylor Fritz v Alexei Popyrin,Alexei Popyrin,LAY,1.32,2,0.64,BET_PLACED,"Strat3h: set 1 complete 4-6 (fav @ 1.84 pre-match), lay playerB @ 1.32",2026-05-20T11:33:28.248Z,,,true,2,-0.64
DRY-1779276808248-9108,1.258380888,Taylor Fritz v Alexei Popyrin,Alexei Popyrin,LAY,1.32,2,0.64,DRY_LOSS,Match finished — lost,2026-05-20T11:33:28.248Z,2026-05-20T11:57:59.892Z,-0.64,true,2,-0.64
DRY-1779279395882-4918,1.258352876,Toby Samuel v David Goffin,Toby Samuel,BACK,2.06,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-3 (fav @ 2.34 pre-match), back playerA @ 2.06",2026-05-20T12:16:35.882Z,,,true,2.12,-2
DRY-1779279395882-4918,1.258352876,Toby Samuel v David Goffin,Toby Samuel,BACK,2.06,2,2,DRY_WIN,Match finished — won,2026-05-20T12:16:35.882Z,2026-05-20T13:01:01.901Z,2.12,true,2.12,-2
DRY-1779282361940-2978,1.258387849,Yasmine Kabbaj v Tatjana Maria,Yasmine Kabbaj,BACK,1.54,2,2,BET_PLACED,"Strat8_P1: set 1 complete 6-2 (fav @ 1.33 pre-match), back playerA @ 1.54",2026-05-20T13:06:01.941Z,,,true,1.08,-2
DRY-1779282361940-2978,1.258387849,Yasmine Kabbaj v Tatjana Maria,Yasmine Kabbaj,BACK,1.54,2,2,DRY_WIN,Match finished — won,2026-05-20T13:06:01.941Z,2026-05-20T13:49:02.181Z,1.08,true,1.08,-2
DRY-1779216301620-6652,1.258350731,Tommy Paul v Tomas Martin Etcheverry,Tommy Paul,BACK,1.69,2,2,DRY_WIN,Match finished — won,2026-05-19T18:45:01.621Z,2026-05-20T13:58:02.221Z,1.38,true,1.38,-2
DRY-1779216306615-1920,1.258350731,Tommy Paul v Tomas Martin Etcheverry,Tommy Paul,BACK,1.69,2,2,DRY_WIN,Match finished — won,2026-05-19T18:45:06.616Z,2026-05-20T13:58:02.222Z,1.38,true,1.38,-2
DRY-1779286062278-1740,1.258392947,Ugo Humbert v Karen Khachanov,Karen Khachanov,BACK,1.6,2,2,BET_PLACED,"Strat7_P2: set 2 complete 3-6 (fav @ 2.94 pre-match), back playerB @ 1.6",2026-05-20T14:07:42.279Z,,,true,1.2,-2
DRY-1779286062292-1234,1.258392947,Ugo Humbert v Karen Khachanov,Karen Khachanov,BACK,1.6,2,2,BET_PLACED,"Strat12_P2: set 2 complete 3-6 (fav @ 2.94 pre-match), back playerB @ 1.6",2026-05-20T14:07:42.293Z,,,true,1.2,-2
DRY-1779287959507-2303,1.258398790,Arthur Rinderknech v Laslo Djere,Laslo Djere,LAY,1.38,2,0.76,BET_PLACED,"Strat3h: set 1 complete 4-6 (fav @ 1.84 pre-match), lay playerB @ 1.38",2026-05-20T14:39:19.507Z,,,true,2,-0.76
DRY-1779286062278-1740,1.258392947,Ugo Humbert v Karen Khachanov,Karen Khachanov,BACK,1.6,2,2,DRY_LOSS,Match finished — lost,2026-05-20T14:07:42.279Z,2026-05-20T15:09:24.741Z,-2,true,1.2,-2
DRY-1779286062292-1234,1.258392947,Ugo Humbert v Karen Khachanov,Karen Khachanov,BACK,1.6,2,2,DRY_LOSS,Match finished — lost,2026-05-20T14:07:42.293Z,2026-05-20T15:09:24.742Z,-2,true,1.2,-2
DRY-1779289959776-5489,1.258342597,Camilo Ugo Carabelli v Frances Tiafoe,Camilo Ugo Carabelli,LAY,1.39,2,0.78,BET_PLACED,"Strat1h: set 1 complete 7-6 (fav @ 1.96 pre-match), lay playerA @ 1.39",2026-05-20T15:12:39.776Z,,,true,2,-0.78
DRY-1779289959812-4398,1.258342597,Camilo Ugo Carabelli v Frances Tiafoe,Frances Tiafoe,BACK,3.5,2,2,BET_PLACED,"Strat9_P2: set 1 complete 7-6 (fav @ 1.96 pre-match), back playerB @ 3.5",2026-05-20T15:12:39.812Z,,,true,5,-2
DRY-1779287959507-2303,1.258398790,Arthur Rinderknech v Laslo Djere,Laslo Djere,LAY,1.38,2,0.76,TRADE_OUT,Set 2 result hedge,2026-05-20T14:39:19.507Z,2026-05-20T15:53:46.804Z,0.82,true,2,-0.76
DRY-1779292426848-4921,1.258398790,Arthur Rinderknech v Laslo Djere,Arthur Rinderknech,BACK,1.74,2,2,BET_PLACED,"Strat7_P1: set 2 complete 7-6 (fav @ 2.14 pre-match), back playerA @ 1.74",2026-05-20T15:53:46.849Z,,,true,1.48,-2
DRY-1779292426848-4921,1.258398790,Arthur Rinderknech v Laslo Djere,Arthur Rinderknech,BACK,1.74,2,2,DRY_WIN,Match finished — won,2026-05-20T15:53:46.849Z,2026-05-20T16:19:40.215Z,1.48,true,1.48,-2
DRY-1779294535268-4375,1.258393088,Emiliana Arango v Anna Bondar,Emiliana Arango,BACK,2.36,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-1 (fav @ 1.22 pre-match), back playerA @ 2.36",2026-05-20T16:28:55.269Z,,,true,2.72,-2
DRY-1779294535268-4375,1.258393088,Emiliana Arango v Anna Bondar,Emiliana Arango,BACK,2.36,2,2,DRY_LOSS,Match finished — lost,2026-05-20T16:28:55.269Z,2026-05-20T16:58:40.992Z,-2,true,2.72,-2
DRY-1779296341000-7620,1.258359299,Stan Wawrinka v Alex Michelsen,Stan Wawrinka,BACK,6,2,2,BET_PLACED,"Strat9_P1: set 1 complete 6-7 (fav @ 2.14 pre-match), back playerA @ 6",2026-05-20T16:59:01.001Z,,,true,10,-2
DRY-1779296341000-7620,1.258359299,Stan Wawrinka v Alex Michelsen,Stan Wawrinka,BACK,6,2,2,DRY_LOSS,Match finished — lost,2026-05-20T16:59:01.001Z,2026-05-20T17:49:25.820Z,-2,true,10,-2
DRY-1779299745861-3541,1.258394301,Gianluca Cadenasso v Leandro Riedi,Leandro Riedi,BACK,1.61,2,2,BET_PLACED,"Strat7_P2: set 2 complete 4-6 (fav @ 2.30 pre-match), back playerB @ 1.61",2026-05-20T17:55:45.861Z,,,true,1.22,-2
DRY-1779299745861-3541,1.258394301,Gianluca Cadenasso v Leandro Riedi,Leandro Riedi,BACK,1.61,2,2,DRY_WIN,Match finished — won,2026-05-20T17:55:45.861Z,2026-05-20T18:47:56.422Z,1.22,true,1.22,-2
DRY-1779289959776-5489,1.258342597,Camilo Ugo Carabelli v Frances Tiafoe,Camilo Ugo Carabelli,LAY,1.39,2,0.78,DRY_LOSS,Match finished — lost,2026-05-20T15:12:39.776Z,2026-05-20T19:23:16.845Z,-0.78,true,2,-0.78
DRY-1779289959812-4398,1.258342597,Camilo Ugo Carabelli v Frances Tiafoe,Frances Tiafoe,BACK,3.5,2,2,DRY_LOSS,Match finished — lost,2026-05-20T15:12:39.812Z,2026-05-20T19:23:16.845Z,-2,true,5,-2
DRY-1779361598828-7141,1.258428352,Toby Samuel v Gonzalo Bueno,Gonzalo Bueno,LAY,1.32,1,0.32,BET_PLACED,"Strat3h: set 1 complete 5-7 (fav @ 1.80 pre-match), lay playerB @ 1.32",2026-05-21T11:06:38.828Z,,,true,1,-0.32
DRY-1779361598892-6959,1.258428352,Toby Samuel v Gonzalo Bueno,Toby Samuel,BACK,3.95,1,1,BET_PLACED,"Strat9_P1: set 1 complete 5-7 (fav @ 1.80 pre-match), back playerA @ 3.95",2026-05-21T11:06:38.893Z,,,true,2.95,-1
DRY-1779361743846-5877,1.258431800,Camila Osorio v Panna Udvardy,Camila Osorio,BACK,3.15,1,1,BET_PLACED,"Strat2: set 1 complete 4-6 (fav @ 1.48 pre-match), back playerA @ 1.74",2026-05-21T11:09:03.846Z,,,true,2.15,-1
DRY-1779361598828-7141,1.258428352,Toby Samuel v Gonzalo Bueno,Gonzalo Bueno,LAY,1.32,1,0.32,TRADE_OUT,Set 2 result hedge,2026-05-21T11:06:38.828Z,2026-05-21T11:32:03.664Z,0.46,true,1,-0.32
DRY-1779363123724-1729,1.258428352,Toby Samuel v Gonzalo Bueno,Toby Samuel,BACK,1.65,2,2,BET_PLACED,"Strat7_P1: set 2 complete 6-1 (fav @ 2.14 pre-match), back playerA @ 1.65",2026-05-21T11:32:03.724Z,,,true,1.3,-2
DRY-1779361743846-5877,1.258431800,Camila Osorio v Panna Udvardy,Camila Osorio,BACK,3.15,1,1,DRY_LOSS,Match finished — lost,2026-05-21T11:09:03.846Z,2026-05-21T11:38:13.692Z,-1,true,2.15,-1
DRY-1779364118746-5863,1.258426067,Jaqueline Cristian v Daria Kasatkina,Daria Kasatkina,BACK,2.9,2,2,BET_PLACED,"Strat4: set 1 complete 7-6 (fav @ 1.49 pre-match), back playerB @ 2.9",2026-05-21T11:48:38.746Z,,,true,3.8,-2
DRY-1779361598892-6959,1.258428352,Toby Samuel v Gonzalo Bueno,Toby Samuel,BACK,3.95,1,1,DRY_WIN,Match finished — won,2026-05-21T11:06:38.893Z,2026-05-21T12:06:43.819Z,2.95,true,2.95,-1
DRY-1779363123724-1729,1.258428352,Toby Samuel v Gonzalo Bueno,Toby Samuel,BACK,1.65,2,2,DRY_WIN,Match finished — won,2026-05-21T11:32:03.724Z,2026-05-21T12:06:43.820Z,1.3,true,1.3,-2
DRY-1779365433846-3536,1.258430662,Ignacio Buse v Ugo Humbert,Ugo Humbert,BACK,2.48,2,2,BET_PLACED,"Strat7_P2: set 2 complete 5-7 (fav @ 1.39 pre-match), back playerB @ 2.48",2026-05-21T12:10:33.846Z,,,true,2.96,-2
DRY-1779365433907-4719,1.258430662,Ignacio Buse v Ugo Humbert,Ugo Humbert,BACK,2.48,2,2,BET_PLACED,"Strat11_P2: set 2 complete 5-7 (fav @ 1.39 pre-match), back playerB @ 2.48",2026-05-21T12:10:33.907Z,,,true,2.96,-2
DRY-1779365433846-3536,1.258430662,Ignacio Buse v Ugo Humbert,Ugo Humbert,BACK,2.48,2,2,DRY_LOSS,Match finished — lost,2026-05-21T12:10:33.846Z,2026-05-21T12:57:44.081Z,-2,true,2.96,-2
DRY-1779365433907-4719,1.258430662,Ignacio Buse v Ugo Humbert,Ugo Humbert,BACK,2.48,2,2,DRY_LOSS,Match finished — lost,2026-05-21T12:10:33.907Z,2026-05-21T12:57:44.082Z,-2,true,2.96,-2
DRY-1779364118746-5863,1.258426067,Jaqueline Cristian v Daria Kasatkina,Daria Kasatkina,BACK,2.9,2,2,DRY_LOSS,Match finished — lost,2026-05-21T11:48:38.746Z,2026-05-21T13:17:14.590Z,-2,true,3.8,-2
DRY-1779369999770-7456,1.258429089,Alexis Galarneau v Federico Cina,Federico Cina,BACK,1.35,2,2,BET_PLACED,"Strat12_P2: set 2 complete 2-6 (fav @ 3.90 pre-match), back playerB @ 1.35",2026-05-21T13:26:39.770Z,,,true,0.7,-2
DRY-1779370539854-5556,1.258429089,Alexis Galarneau v Federico Cina,Federico Cina,BACK,1.4,2,2,BET_PLACED,"Strat7_P2: set 2 complete 2-6 (fav @ 3.90 pre-match), back playerB @ 1.4",2026-05-21T13:35:39.854Z,,,true,0.8,-2
DRY-1779369999770-7456,1.258429089,Alexis Galarneau v Federico Cina,Federico Cina,BACK,1.35,2,2,DRY_WIN,Match finished — won,2026-05-21T13:26:39.770Z,2026-05-21T13:56:43.088Z,0.7,true,0.7,-2
DRY-1779370539854-5556,1.258429089,Alexis Galarneau v Federico Cina,Federico Cina,BACK,1.4,2,2,DRY_WIN,Match finished — won,2026-05-21T13:35:39.854Z,2026-05-21T13:56:43.089Z,0.8,true,0.8,-2
DRY-1779372248139-1717,1.258428927,Alina Korneeva v Julia Riera,Julia Riera,BACK,4.1,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-3 (fav @ 2.12 pre-match), back playerB @ 4.1",2026-05-21T14:04:08.139Z,,,true,3.1,-1
DRY-1779372445778-9810,1.258428668,Tommy Paul v Daniel Altmaier,Daniel Altmaier,BACK,5.7,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-2 (fav @ 2.98 pre-match), back playerB @ 5.7",2026-05-21T14:07:25.779Z,,,true,4.7,-1
